source_id,common_name
2160473763703687808,TIC 233731818
2160518843679386368,LP 71-202
2160951157908163968,LTT 15356
2160951157908689664,BD+63 1405B
2160990293650131072,TIC 233073887
2161121135533953536,LP 71-82
2161145393508289536,LHS 3354
2161209336982424448,LP 71-175
2161230880538463232,TIC 233128986
2161275788716592256,36 Draconis
2161573442833511040,SDSS J180147.08+652136.7
2161605195528295936,TIC 233080541
2161733975835084544,ASCC 437632
2161774554686779264,TIC 304511807
2161818638231602176,LHS 5362
2162150999985661824,[HC73] 5
2162317953952277760,LP 234-1323
2162326195981519616,LTT 18512
2162326200279250432,G 212-22B
2162411240644426240,CNS5 5214
2162570390643016064,TIC 136307356
2162602310839066368,LTT 16150
2162693849504286720,LP 234-1158
2162788544946586624,TIC 273561757
2162823798038928640,LHS 5364
2163150181170359424,LP 234-161
2163226700308494080,SDSS J204902.73+450035.9
2163241131400091776,TIC 356517935
2163403515533704320,HIP 103055
2163433717746084352,AG+45 1795
2163463404561966976,TIC 304380542
2163487245904668544,TIC 329620803
2163558855915068416,GJ 9717 A
2163558855915069824,HD 200560B
2163592940776952832,TIC 273566363
2163604245131988736,TIC 274168030
2163629087223452544,Gaia DR3 2163629087223452544
2163729933048327936,TIC 328828773
2163994537394725888,Gaia DR3 2163994537394725888
2164004914017788032,GJ 4183
2164103938806938240,Gaia DR3 2164103938806938240
2164187570404610816,TIC 137858708
2164277318049639936,TIC 136458896
2164331434639561088,G 212-27
2164365897458715392,TOI-1285
2164378370045365376,G 212-26
2164398848449471360,GJ 9723
2164572536906434944,Gaia DR3 2164572536906434944
2164609507973636224,HD 203418B
2164609507982125824,HD 203418
2164654828478422784,TIC 138378151
2164822160409018496,Gaia DR3 2164822160409018496
2164857241699050496,TIC 137851786
2164861807241583744,2MASS J21175262+4754115
2165005778845718784,TIC 63529959
2165229907437146368,TIC 273667631
2165248496042279808,TIC 136363346
2165316081648668032,TIC 416689347
2165341503546073984,2MASS J21073512+4813437
2165379441008724352,TIC 358623528
2165790314756978432,TIC 62236403
2165809281324624128,TIC 62601811
2165841819987796736,Gaia DR3 2165841819987796736
2165841819997121280,Gaia DR3 2165841819997121280
2165853914625819136,Gaia DR3 2165853914625819136
2165888789760686976,TIC 62509024
2165953626586878208,TIC 358620228
2165953626586878976,TIC 358620222
2166084915149543936,G 212-25
2166111956258599680,GD 394
2166146728314441856,TIC 62337539
2166211633861548800,TIC 62137012
2166332030390763264,Gaia DR3 2166332030390763264
2166332030390765440,TIC 296887457
2166430299250763520,TIC 276027410
2166658413546210944,Gaia DR3 2166658413546210944
2167012318842997504,2MASS J20551699+4800204
2167334922432727296,TIC 312660522
2167616427464217472,2MASS J20450795+4835341
2167835337660740736,TIC 286197437
2167840384237133184,2MASS J20404833+4901511
2167929208462969856,ASCC 352295
2167934774743593600,G 212-2
2168280502430898944,TOI-6008
2168344652060905216,TIC 365220598
2168401238246649472,TIC 365218059
2168469751566295040,TIC 365114490
2168492776890436224,TIC 289546553
2168492811250178304,TIC 289546481
2168493842042327296,Gaia DR3 2168493842042327296
2168593072968606336,TIC 289238257
2168622381825547648,G 212-14
2168682889325551360,Gaia DR3 2168682889325551360
2169025009235266816,GD 393
2169065175770583552,G 212-20
2169119322418793600,TIC 267145382
2169119395438933632,TIC 267145353
2169197941797468160,TIC 416749916
2169233710285491968,TIC 387477065
2169403790988995072,G 231-24
2169551056825931136,TIC 259279515
2169646061508310400,Gaia DR3 2169646061508310400
2169756798645092992,HIP 103359
2169756798645122048,HD 199611B
2169799164199134464,TIC 288994448
2169853559966918912,LTT 16118
2169882181628993408,BD+51 2972
2169971345155578752,LSPM J2048+5110
2170011477330816768,TIC 365759268
2170202105148939136,TIC 289102241
2170226260045096192,TIC 289344084
2170551161436279680,2MASS J20544464+5253434
2170612429147782528,** JNN 287
2170736910178390272,LSPM J2125+4817
2170970388913922816,TIC 64390864
2171066390022607360,TIC 416915896
2171157408959833344,TIC 64188928
2171402290823866624,Gaia DR3 2171402290823866624
2171483654671752320,G 232-29B
2171483654681857920,G 232-29A
2171543406267975040,Gaia DR3 2171543406267975040
2171638303566853248,2MASS J21313962+5116575
2171727299589482112,Wolf 926
2172290764929018752,TIC 63630486
2172420060626469248,SDSS J212117.02+523518.3
2172941263501623680,TOI-5949
2172941710178326656,2MASS J21265993+5342214
2172942466092568320,TIC 64284810
2173241739422383360,G 232-34
2173241842501597056,G 232-35
2173367633501430272,CNS5 5332
2173372856181790208,Ross 199
2173644469911792256,Gaia DR3 2173644469911792256
2173711437024108800,** SKF 2398B
2173711437038708224,HIP 108174
2173746552692536192,Gaia DR3 2173746552692536192
2174009061089092608,TIC 276242854
2174194633731437824,TIC 365708049
2174275108532585728,Ross 201
2174326712570073472,Ross 200A
2174326751236583168,Ross 200B
2174450892966508928,TIC 430067889
2174456184366300800,TIC 430071965
2174489547672832384,TIC 429759333
2174771572407323008,LTT 16350
2175037104466620416,Gaia DR2 2175037104466620416
2175272434302049024,G 231-33
2175363006572487040,PM J21131+5218
2175697704785536384,LTT 16244
2175760239510115584,TYC 3953-62-1
2175768520208254592,** FMR 234B
2175799066014902912,Ross 196
2175814287378247552,TIC 63844336
2175898193860186112,TIC 63317875
2176084870323655552,TIC 63052569
2176116580055936512,GJ 1261
2176337551845050240,UVEX J212257.82+552609.0
2176364936543419008,TIC 267479281
2176493854282347648,TIC 343734398
2176596211944100608,HIP 104426
2176601537703517696,G 231-28
2176602327977607808,TIC 344199567
2176621363273394688,Gaia DR3 2176621363273394688
2176754782138396288,TIC 375502711
2176814671161412224,HD 235445
2176870437018107520,TIC 343737391
2176926821349442560,TIC 344012137
2176945371319457280,Gaia DR3 2176945371319457280
2177027048710215296,TIC 313878665
2177320579646889088,Gaia DR3 2177320579646889088
2177347006594406528,Gaia DR3 2177347006594406528
2177503034167023744,TIC 429758048
2177580481018646016,LHS 3676
2177698987757211008,Ross 215
2177776331525931136,Ross 198
2177877452238559104,CNS5 5288
2178253313411356928,Gaia DR3 2178253313411356928
2178460468281408256,PM J21365+5743
2178610448536096512,LP 107-34
2178627731470280320,2MASS J21250981+5613260
2178732494326962048,Gaia DR3 2178732494326962048
2178741324779398528,Gaia DR3 2178741324779398528
2178879313487726208,TIC 429570840
2179594923756251136,HIP 106230
2180140796920263424,AG+49 1683
2180278162847753216,PM J20323+5047A
2180351593914231808,TIC 364561703
2180418629764796800,TIC 416497536
2180487727198335232,TIC 364809392
2180601320493749632,TIC 303826721
2180615442346294912,TIC 322368810
2180679866856764544,Gaia DR3 2180679866856764544
2180888941558382464,2MASS J20260156+5006568
2180987592673770112,TIC 296321403
2181125547024291200,TIC 278437309
2181153653285880832,LHS 3543
2181268788463286528,TIC 352340797
2181663959814830336,LSPM J2032+5251
2181678807529472384,Gaia DR3 2181678807529472384
2182066763335251456,G 231-14
2182157988437859968,HIP 102642
2182197777015312512,Ross 765
2182243475468704512,TIC 365755057
2182282370690651008,TIC 364404954
2182328069143572480,TIC 364815312
2182368510548493312,2MASS J20390525+5247490
2182400190235793536,HD 235318
2182696130657898112,Gaia DR3 2182696130657898112
2182837447959076352,Gaia DR3 2182837447959076352
2183218982800533504,Gaia DR3 2183218982800533504
2183233207732649344,HD 235300B
2183769047851717248,TIC 277560927
2183807118443409536,Wolf 1084
2184034305029062144,Wolf 1082 B
2184034305029062272,Wolf 1082 A
2184093094542324480,TIC 276992286
2184192252454187520,Wolf 1083
2184266679940743040,TIC 256058942
2184360580800889344,TIC 256193494
2184392470945206912,HIP 100271
2184414117577499008,TIC 352051476
2184449538164825856,Gaia DR3 2184449538164825856
2184449542466096768,Gaia DR3 2184449542466096768
2184640135936370688,Gaia DR3 2184640135936370688
2184643400111529984,HD 192679A
2184643400111530624,HD 192679B
2184697722856171136,TIC 295893467
2185061008373422464,G 230-38
2185061386330548224,G 230-39
2185147899847064192,2MASS J20191028+5419189
2185171578009765632,HIP 100046
2185261016407220224,TIC 365099333
2185420991046904448,TIC 294905382
2185710338703934976,PM I20050+5426
2185806580330419968,TIC 233402514
2186285245845919360,ASCC 207516
2186377291285211136,TIC 233789567
2186389905609150848,TIC 233789940
2186410658887682432,33 Cygni
2186462335937934976,TIC 233426248
2186469993859874176,TIC 233760927
2186511058051178624,HIP 101163
2186612105741592448,Gaia DR3 2186612105741592448
2186612110041341696,TIC 469430747
2186625338540629504,TIC 469379935
2186796273934753664,TIC 352612175
2186843965253529344,TIC 467223359
2186925470852475008,TIC 469378601
2187056999931457536,LSPM J2027+5711
2187076000865262080,TIC 276907592
2187263158355763072,Wolf 1080
2187548928304290816,LP 106-134
2187555937691422336,LHS 5356
2187639053897855232,TIC 233954269
2188012716051585920,Gaia DR3 2188012716051585920
2188127542000976000,2MASS J20174121+5808110
2188173622702483456,LP 106-36
2188222203084317184,LP 106-304
2188318517720321664,Wolf 1069
2188552335742120576,LP 106-69
2188763510696716928,Gaia DR3 2188763510696716928
2188860027203347968,CNS5 5186
2189427203406330752,LHS 6372
2189508910865610624,TIC 313975570
2189582681225538816,TIC 344542462
2189864534157637120,TIC 344094473
2190258605992864896,Upsilon Cep
2190318529375078400,TIC 268103679
2190399068603025152,LP 106-273
2190453116470608256,TIC 421558642
2190496856417832960,TIC 421559374
2190526989907915648,TIC 336338491
2191146977029443584,GD 548
2191228066013164672,TIC 314923605
2191235625155334912,UCAC4 745-068001
2191408351562751872,G 231-32
2191478269324523904,PM J21185+5938
2191478273626361600,PM J21185+5938B
2191486313799556096,Gaia DR3 2191486313799556096
2191498442793268608,LP 107-14
2191572797269428736,Gaia DR3 2191572797269428736
2191815377023746432,Gaia DR3 2191815377023746432
2191837985731753600,2MASS J21314495+6052584
2191930757024115968,TIC 275503178
2192135231816275712,Wolf 1107 B
2192135231822721280,Wolf 1107
2192213022271586560,Wolf 1106
2192417084754186368,TIC 315813656
2192417737589226240,Gaia DR3 2192417737589226240
2192611251636405376,Gaia DR3 2192611251636405376
2192884239760273664,LHS 3670
2193082323645660800,2MASS J21135019+6207367
2193287520006978048,Gaia DR3 2193287520006978048
2193350363969371520,LP 106-156
2193557312672318976,TIC 276815961
2193637607083616128,2MASS J20354041+5909390
2193995708575000448,TIC 305400996
2194083841303094144,TIC 352918439
2194102528702575104,LTT 16081
2194102532995914752,HD 198300B
2194392804070784128,Wolf 1074
2194570134681591680,HIP 102011
2194570134682628864,HD 197373B
2194704618697333248,LP 106-117
2194712452717863680,Gaia DR3 2194712452717863680
2194816116047347072,TIC 352700976
2195072680215085568,CNS5 5096
2195084499963457280,TIC 340909889
2195115561168483712,Eta Cep
2195121604182537472,TIC 305173815
2195226749280378368,HIP 101719
2195277051933977472,2MASS J20373998+6151281
2195298973450457984,GJ 1254
2195340480012204672,2MASS J20380920+6217277
2195586220862797184,AG+60 1334
2195815400318293248,LP 106-216
2195842991188551808,TIC 467318571
2195886971653527168,GJ 809
2195943317325699328,Gaia DR3 2195943317325699328
2196128142657414784,TIC 305798536
2196147074872826240,Gaia DR3 2196147074872826240
2196367694454109696,TIC 305680056
2196727788807045248,2MASS J20474511+6244140
2196804784687454976,2MASS J20545138+6318197
2196874676692581248,TIC 365597431
2196928449682972032,LP 106-256
2196984318618671360,AG+63 1126
2197196657501362816,2MASS J21010445+6338304
2197628666789835008,TIC 422305731
2197890384931459072,TIC 469952937
2197890384931461248,TIC 469952974
2198074999791010304,TIC 469806879
2198114547863829504,HIP 108271
2198430859305721344,LTT 16500
2198431172852758656,G 233-2
2198454777993707392,TIC 330134511
2198483880690116480,Epsilon Cep
2198589536884958592,TIC 330945694
2198637984116976384,TIC 329500103
2198784150440430720,TIC 330944793
2198857882133880192,Gaia DR3 2198857882133880192
2199059406309415936,TIC 469993295
2199059440669155328,TIC 469993294
2199163241441328768,Gaia DR3 2199163241441328768
2199187293250768256,Gaia DR3 2199187293250768256
2199187293250768896,Gaia DR3 2199187293250768896
2199371701965748992,Gaia DR3 2199371701965748992
2199435611080216704,CNS5 5430
2199635344230476288,LP 108-89
2199658670194983040,TOI-2285
2200076690774871040,TIC 413746153
2200098066836365952,HIP 110294
2200294707614763648,LP 108-101
2200349373952164992,TIC 422162410
2200419811414666496,LSPM J2221+5921B
2200419811424007808,LSPM J2221+5921A
2200501793758177152,GJ 4276
2200536668893261952,Ross 667
2200979428484040064,PLX 5466
2201084947237628032,G 232-77
2201672326966573824,TIC 298221638
2201804096563196800,TIC 338288128
2202050043570150528,2MASS J22265757+6139573
2202355776525241728,HD 207514
2202663326237018624,TIC 371953862
2202703050401536000,CNS5 5397
2202796371453844864,TIC 410533369
2202893265915113216,TIC 334387369
2202961229479214208,TIC 334071119
2202961229479214592,TIC 334071120
2203120143264528768,HD 209102
2203148764927228160,TIC 334071168
2203363582012743552,TIC 334945530
2203484700086722816,TIC 260178152
2203579464238080000,Gaia DR3 2203579464238080000
2203600732918919040,Gaia DR3 2203600732918919040
2203734186146808064,TIC 407290935
2203797476782069760,2MASS J21400579+6050479
2203822971700377856,2MASS J21453610+6048274
2203849875386222336,TIC 408628799
2204001126955518592,GAT 1384
2204097093703767552,TIC 334063552
2204220445166469504,G 232-49
2204292600614847744,TIC 411042857
2204365919996420352,2MASS J21533577+6229340
2204430211365579904,Gaia DR3 2204430211365579904
2204447734833059584,TIC 411319094
2204510510075858944,TIC 413171931
2204655198930270080,LHS 6402
2204792740963502976,TIC 337096811
2205082599714592896,TIC 337468402
2205249794203081472,LHS 3829
2205249794203357568,G 241-12B
2205301299452122752,TIC 338369013
2205315386945028864,LHS 3830
2205342806016552448,LP 76-43
2205488624442109824,GJ 4280
2205493129867600256,Gaia DR2 2205493129867600256
2205525874699763968,G 241-10
2205544669477265152,TIC 338922987
2205564014009834880,LTT 16626
2205906168286455936,TIC 336291382
2205919362426188544,LP 76-13
2205926577970277632,TIC 334483267
2205955474505148416,Gaia DR3 2205955474505148416
2206007357706918528,Gaia DR3 2206007357706918528
2206034982946858112,TIC 334810574
2206035326544213376,BD+63 1806A
2206035326544214400,BD+63 1806B
2206130709173467776,TYC 4271-8-1
2206137439381113600,TIC 335158508
2206139161664230528,G 264-20B
2206139161671019392,G 264-20A
2206168985922558848,LHS 3774
2206172112658652288,Gaia DR3 2206172112658652288
2206172112658652416,Gaia DR3 2206172112658652416
2206173040371644416,TIC 336000971
2206265777300448768,CNS5 5538
2206335149615952000,TIC 337370691
2206398165375895936,TIC 338159501
2206455786657011840,TIC 338076177
2206483721125077888,TIC 336389229
2206483755484816640,TIC 336539163
2206669469870585344,TIC 338158386
2206933593176297728,LP 109-57
2206950974907850496,2MASS J23023402+6154237
2207087078130356352,G 241-25
2207215446113668096,TIC 13211274
2207311069265753088,HD 217099
2207513723004029184,TIC 279383516
2207540867196525952,AG+63 1311
2207735446394768896,LP 77-11
2207738916728293888,GJ 9809
2207815706446693376,2MASS J23170505+6423356
2207821208303871744,EGGR 284
2208047226659540864,LP 109-52
2208212217841297536,G 241-20
2208364195246466560,TIC 13279418
2208530698238308736,SDSS J230056.41+640815.5
2208601827199381632,HD 218866
2208617770117834112,Gaia DR3 2208617770117834112
2208714836380774656,TIC 377974457
2208725694058067072,TIC 377741026
2208726999728116736,HIP 114769
2208754002178814208,TIC 434270080
2208786407712067840,G 241-43
2208867393615189760,LP 76-67
2208941438852993536,LP 77-17
2208974836519359360,TIC 358901659
2209187557658794880,2MASS J23313539+6443569
2209195769635387008,TIC 271241950
2209276721178541696,TIC 271243437
2209478481561200256,TOI-7336
2209519541448471168,HIP 116101
2209721679789302784,TIC 470724556
2209775796377794048,G 241-72
2210001746016025728,Gaia DR3 2210001746016025728
2210061184064055936,Gaia DR3 2210061184064055936
2210061188363924096,TIC 368591185
2210082731920700544,TIC 368375201
2210083041157155072,TIC 368375137
2210213711243777664,TIC 269048046
2210228245413418112,TIC 269328621
2210281331209450880,TIC 406594865
2210564318011964544,LP 77-28
2210567444748136704,TIC 427690309
2210745153315950464,Gaia DR3 2210745153315950464
2210757660260681984,TIC 365886427
2210901799363697152,BD+67 1578
2211008314552169088,Gaia DR3 2211008314552169088
2211036283380392320,2MASS J23455524+6758479
2211215022739165568,TIC 368026341
2211369882080370304,MUSR 56
